# E_raw(eV)  PDOS(states/eV)  E_minus_Ef(eV)  E_minus_Evac_left(eV)  E_minus_Evac_right(eV)  E_minus_Vmid(eV)
-9.689000000000000057e+00 3.841869199999999873e-01 -8.810881589999999264e+00 -1.316344230423112549e+01 -1.341447869820406069e+01 -4.281225942214595293e+00
-9.676000000000000156e+00 3.950518199999999980e-01 -8.797881589999999363e+00 -1.315044230423112381e+01 -1.340147869820406079e+01 -4.268225942214595392e+00
-9.663999999999999702e+00 4.509803000000001116e-01 -8.785881589999998909e+00 -1.313844230423112336e+01 -1.338947869820406034e+01 -4.256225942214594937e+00
-9.650999999999999801e+00 5.514091799999999433e-01 -8.772881589999999008e+00 -1.312544230423112523e+01 -1.337647869820406044e+01 -4.243225942214595037e+00
-9.638999999999999346e+00 6.773604999999999210e-01 -8.760881589999998553e+00 -1.311344230423112478e+01 -1.336447869820405998e+01 -4.231225942214594582e+00
-9.625999999999999446e+00 7.983356199999998015e-01 -8.747881589999998653e+00 -1.310044230423112310e+01 -1.335147869820406008e+01 -4.218225942214594681e+00
-9.612999999999999545e+00 8.823971799999998922e-01 -8.734881589999998752e+00 -1.308744230423112498e+01 -1.333847869820406018e+01 -4.205225942214594781e+00
-9.601000000000000867e+00 9.035337000000001062e-01 -8.722881590000000074e+00 -1.307544230423112452e+01 -1.332647869820406150e+01 -4.193225942214596103e+00
-9.587999999999999190e+00 8.506226800000000754e-01 -8.709881589999998397e+00 -1.306244230423112285e+01 -1.331347869820405982e+01 -4.180225942214594426e+00
-9.576000000000000512e+00 7.329115000000000490e-01 -8.697881589999999719e+00 -1.305044230423112595e+01 -1.330147869820406115e+01 -4.168225942214595747e+00
-9.563000000000000611e+00 5.778574200000001770e-01 -8.684881589999999818e+00 -1.303744230423112427e+01 -1.328847869820406125e+01 -4.155225942214595847e+00
-9.551000000000000156e+00 4.230984600000000651e-01 -8.672881589999999363e+00 -1.302544230423112381e+01 -1.327647869820406079e+01 -4.143225942214595392e+00
-9.538000000000000256e+00 3.045991000000000115e-01 -8.659881589999999463e+00 -1.301244230423112569e+01 -1.326347869820406089e+01 -4.130225942214595491e+00
-9.525000000000000355e+00 2.474859600000000048e-01 -8.646881589999999562e+00 -1.299944230423112401e+01 -1.325047869820406099e+01 -4.117225942214595591e+00
-9.512999999999999901e+00 2.629367999999999705e-01 -8.634881589999999107e+00 -1.298744230423112356e+01 -1.323847869820406054e+01 -4.105225942214595136e+00
-9.500000000000000000e+00 3.490978000000000137e-01 -8.621881589999999207e+00 -1.297444230423112543e+01 -1.322547869820406063e+01 -4.092225942214595236e+00
-9.487999999999999545e+00 4.933047200000000299e-01 -8.609881589999998752e+00 -1.296244230423112498e+01 -1.321347869820406018e+01 -4.080225942214594781e+00
-9.474999999999999645e+00 6.721960399999999947e-01 -8.596881589999998852e+00 -1.294944230423112330e+01 -1.320047869820406028e+01 -4.067225942214594880e+00
-9.462999999999999190e+00 8.569289999999997187e-01 -8.584881589999998397e+00 -1.293744230423112285e+01 -1.318847869820405982e+01 -4.055225942214594426e+00
-9.449999999999999289e+00 1.018395060000000019e+00 -8.571881589999998496e+00 -1.292444230423112472e+01 -1.317547869820405992e+01 -4.042225942214594525e+00
-9.438000000000000611e+00 1.136842719999999751e+00 -8.559881589999999818e+00 -1.291244230423112427e+01 -1.316347869820406125e+01 -4.030225942214595847e+00
-9.425000000000000711e+00 1.205150300000000119e+00 -8.546881589999999917e+00 -1.289944230423112614e+01 -1.315047869820406135e+01 -4.017225942214595946e+00
-9.412000000000000810e+00 1.227145419999999820e+00 -8.533881590000000017e+00 -1.288644230423112447e+01 -1.313747869820406144e+01 -4.004225942214596046e+00
-9.400000000000000355e+00 1.209855899999999984e+00 -8.521881589999999562e+00 -1.287444230423112401e+01 -1.312547869820406099e+01 -3.992225942214595591e+00
-9.387000000000000455e+00 1.161479840000000152e+00 -8.508881589999999662e+00 -1.286144230423112589e+01 -1.311247869820406109e+01 -3.979225942214595690e+00
-9.375000000000000000e+00 1.089681639999999785e+00 -8.496881589999999207e+00 -1.284944230423112543e+01 -1.310047869820406063e+01 -3.967225942214595236e+00
-9.362000000000000099e+00 1.004423919999999804e+00 -8.483881589999999306e+00 -1.283644230423112376e+01 -1.308747869820406073e+01 -3.954225942214595335e+00
-9.349999999999999645e+00 9.161814399999999026e-01 -8.471881589999998852e+00 -1.282444230423112330e+01 -1.307547869820406028e+01 -3.942225942214594880e+00
-9.336999999999999744e+00 8.345153199999999494e-01 -8.458881589999998951e+00 -1.281144230423112518e+01 -1.306247869820406038e+01 -3.929225942214594980e+00
-9.323999999999999844e+00 7.679127000000002257e-01 -8.445881589999999051e+00 -1.279844230423112350e+01 -1.304947869820406048e+01 -3.916225942214595079e+00
-9.311999999999999389e+00 7.228861799999999338e-01 -8.433881589999998596e+00 -1.278644230423112305e+01 -1.303747869820406002e+01 -3.904225942214594625e+00
-9.298999999999999488e+00 7.017739399999999295e-01 -8.420881589999998695e+00 -1.277344230423112492e+01 -1.302447869820406012e+01 -3.891225942214594724e+00
-9.287000000000000810e+00 6.982174199999999775e-01 -8.408881590000000017e+00 -1.276144230423112447e+01 -1.301247869820406144e+01 -3.879225942214596046e+00
-9.273999999999999133e+00 6.988509199999999311e-01 -8.395881589999998340e+00 -1.274844230423112279e+01 -1.299947869820405977e+01 -3.866225942214594369e+00
-9.262000000000000455e+00 6.906707199999999602e-01 -8.383881589999999662e+00 -1.273644230423112589e+01 -1.298747869820406109e+01 -3.854225942214595690e+00
-9.249000000000000554e+00 6.697866800000000786e-01 -8.370881589999999761e+00 -1.272344230423112421e+01 -1.297447869820406119e+01 -3.841225942214595790e+00
-9.236000000000000654e+00 6.463238000000001149e-01 -8.357881589999999861e+00 -1.271044230423112609e+01 -1.296147869820406129e+01 -3.828225942214595889e+00
-9.224000000000000199e+00 6.391618000000001132e-01 -8.345881589999999406e+00 -1.269844230423112563e+01 -1.294947869820406083e+01 -3.816225942214595435e+00
-9.211000000000000298e+00 6.627027999999999253e-01 -8.332881589999999505e+00 -1.268544230423112396e+01 -1.293647869820406093e+01 -3.803225942214595534e+00
-9.198999999999999844e+00 7.155280000000001639e-01 -8.320881589999999051e+00 -1.267344230423112350e+01 -1.292447869820406048e+01 -3.791225942214595079e+00
-9.185999999999999943e+00 7.779444000000000914e-01 -8.307881589999999150e+00 -1.266044230423112538e+01 -1.291147869820406058e+01 -3.778225942214595179e+00
-9.173999999999999488e+00 8.216676000000000535e-01 -8.295881589999998695e+00 -1.264844230423112492e+01 -1.289947869820406012e+01 -3.766225942214594724e+00
-9.160999999999999588e+00 8.211511999999999700e-01 -8.282881589999998795e+00 -1.263544230423112325e+01 -1.288647869820406022e+01 -3.753225942214594824e+00
-9.147999999999999687e+00 7.668772000000001476e-01 -8.269881589999998894e+00 -1.262244230423112512e+01 -1.287347869820406032e+01 -3.740225942214594923e+00
-9.135999999999999233e+00 6.695510000000000073e-01 -8.257881589999998440e+00 -1.261044230423112467e+01 -1.286147869820405987e+01 -3.728225942214594468e+00
-9.122999999999999332e+00 5.542921400000000443e-01 -8.244881589999998539e+00 -1.259744230423112299e+01 -1.284847869820405997e+01 -3.715225942214594568e+00
-9.111000000000000654e+00 4.537063600000000863e-01 -8.232881589999999861e+00 -1.258544230423112609e+01 -1.283647869820406129e+01 -3.703225942214595889e+00
-9.098000000000000753e+00 3.933680400000000299e-01 -8.219881589999999960e+00 -1.257244230423112441e+01 -1.282347869820406139e+01 -3.690225942214595989e+00
-9.086000000000000298e+00 3.853146199999999411e-01 -8.207881589999999505e+00 -1.256044230423112396e+01 -1.281147869820406093e+01 -3.678225942214595534e+00
-9.073000000000000398e+00 4.271291399999999627e-01 -8.194881589999999605e+00 -1.254744230423112583e+01 -1.279847869820406103e+01 -3.665225942214595634e+00
-9.060000000000000497e+00 5.066891619999999152e-01 -8.181881589999999704e+00 -1.253444230423112415e+01 -1.278547869820406113e+01 -3.652225942214595733e+00
-9.048000000000000043e+00 6.086721900000000574e-01 -8.169881589999999250e+00 -1.252244230423112370e+01 -1.277347869820406068e+01 -3.640225942214595278e+00
-9.035000000000000142e+00 7.190017099999999051e-01 -8.156881589999999349e+00 -1.250944230423112558e+01 -1.276047869820406078e+01 -3.627225942214595378e+00
-9.022999999999999687e+00 8.253504400000000185e-01 -8.144881589999998894e+00 -1.249744230423112512e+01 -1.274847869820406032e+01 -3.615225942214594923e+00
-9.009999999999999787e+00 9.151241199999997633e-01 -8.131881589999998994e+00 -1.248444230423112344e+01 -1.273547869820406042e+01 -3.602225942214595023e+00
-8.997999999999999332e+00 9.751861400000001456e-01 -8.119881589999998539e+00 -1.247244230423112299e+01 -1.272347869820405997e+01 -3.590225942214594568e+00
-8.984999999999999432e+00 9.925081200000001047e-01 -8.106881589999998639e+00 -1.245944230423112487e+01 -1.271047869820406007e+01 -3.577225942214594667e+00
-8.971999999999999531e+00 9.569303199999998899e-01 -8.093881589999998738e+00 -1.244644230423112319e+01 -1.269747869820406017e+01 -3.564225942214594767e+00
-8.960000000000000853e+00 8.680486000000000590e-01 -8.081881590000000060e+00 -1.243444230423112629e+01 -1.268547869820406149e+01 -3.552225942214596088e+00
-8.946999999999999176e+00 7.366669999999998497e-01 -8.068881589999998383e+00 -1.242144230423112461e+01 -1.267247869820405981e+01 -3.539225942214594411e+00
-8.935000000000000497e+00 5.849730000000000762e-01 -8.056881589999999704e+00 -1.240944230423112415e+01 -1.266047869820406113e+01 -3.527225942214595733e+00
-8.922000000000000597e+00 4.397264800000000307e-01 -8.043881589999999804e+00 -1.239644230423112603e+01 -1.264747869820406123e+01 -3.514225942214595833e+00
-8.910000000000000142e+00 3.249941800000000214e-01 -8.031881589999999349e+00 -1.238444230423112558e+01 -1.263547869820406078e+01 -3.502225942214595378e+00
-8.897000000000000242e+00 2.566382200000000280e-01 -8.018881589999999449e+00 -1.237144230423112390e+01 -1.262247869820406088e+01 -3.489225942214595477e+00
-8.884000000000000341e+00 2.403049400000000224e-01 -8.005881589999999548e+00 -1.235844230423112577e+01 -1.260947869820406098e+01 -3.476225942214595577e+00
-8.871999999999999886e+00 2.720240199999999775e-01 -7.993881589999999981e+00 -1.234644230423112532e+01 -1.259747869820406052e+01 -3.464225942214595122e+00
-8.858999999999999986e+00 3.396474600000000121e-01 -7.980881590000000081e+00 -1.233344230423112364e+01 -1.258447869820406062e+01 -3.451225942214595221e+00
-8.846999999999999531e+00 4.241672000000000775e-01 -7.968881589999999626e+00 -1.232144230423112319e+01 -1.257247869820406017e+01 -3.439225942214594767e+00
-8.833999999999999631e+00 5.020754199999999390e-01 -7.955881589999999726e+00 -1.230844230423112506e+01 -1.255947869820406027e+01 -3.426225942214594866e+00
-8.821999999999999176e+00 5.505539199999999189e-01 -7.943881589999999271e+00 -1.229644230423112461e+01 -1.254747869820405981e+01 -3.414225942214594411e+00
-8.808999999999999275e+00 5.539384599999999104e-01 -7.930881589999999370e+00 -1.228344230423112293e+01 -1.253447869820405991e+01 -3.401225942214594511e+00
-8.797000000000000597e+00 5.106108000000000313e-01 -7.918881590000000692e+00 -1.227144230423112603e+01 -1.252247869820406123e+01 -3.389225942214595833e+00
-8.784000000000000696e+00 4.355586799999999759e-01 -7.905881590000000791e+00 -1.225844230423112435e+01 -1.250947869820406133e+01 -3.376225942214595932e+00
-8.771000000000000796e+00 3.571479400000000526e-01 -7.892881590000000891e+00 -1.224544230423112623e+01 -1.249647869820406143e+01 -3.363225942214596031e+00
-8.759000000000000341e+00 3.069788199999999856e-01 -7.880881590000000436e+00 -1.223344230423112577e+01 -1.248447869820406098e+01 -3.351225942214595577e+00
-8.746000000000000441e+00 3.099901399999999696e-01 -7.867881590000000536e+00 -1.222044230423112410e+01 -1.247147869820406108e+01 -3.338225942214595676e+00
-8.733999999999999986e+00 3.746749599999999458e-01 -7.855881590000000081e+00 -1.220844230423112364e+01 -1.245947869820406062e+01 -3.326225942214595221e+00
-8.721000000000000085e+00 4.893759599999999432e-01 -7.842881590000000180e+00 -1.219544230423112552e+01 -1.244647869820406072e+01 -3.313225942214595321e+00
-8.708999999999999631e+00 6.271752640000001211e-01 -7.830881589999999726e+00 -1.218344230423112506e+01 -1.243447869820406027e+01 -3.301225942214594866e+00
-8.695999999999999730e+00 7.569218399999999569e-01 -7.817881589999999825e+00 -1.217044230423112339e+01 -1.242147869820406036e+01 -3.288225942214594966e+00
-8.682999999999999829e+00 8.589430399999999910e-01 -7.804881589999999925e+00 -1.215744230423112526e+01 -1.240847869820406046e+01 -3.275225942214595065e+00
-8.670999999999999375e+00 9.321690999999999727e-01 -7.792881589999999470e+00 -1.214544230423112481e+01 -1.239647869820406001e+01 -3.263225942214594610e+00
-8.657999999999999474e+00 9.881644999999998902e-01 -7.779881589999999569e+00 -1.213244230423112313e+01 -1.238347869820406011e+01 -3.250225942214594710e+00
-8.646000000000000796e+00 1.040918499999999858e+00 -7.767881590000000891e+00 -1.212044230423112623e+01 -1.237147869820406143e+01 -3.238225942214596031e+00
-8.632999999999999119e+00 1.096819400000000222e+00 -7.754881589999999214e+00 -1.210744230423112455e+01 -1.235847869820405975e+01 -3.225225942214594355e+00
-8.621000000000000441e+00 1.153303200000000084e+00 -7.742881590000000536e+00 -1.209544230423112410e+01 -1.234647869820406108e+01 -3.213225942214595676e+00
-8.608000000000000540e+00 1.202557599999999560e+00 -7.729881590000000635e+00 -1.208244230423112597e+01 -1.233347869820406117e+01 -3.200225942214595776e+00
-8.595000000000000639e+00 1.231586719999999913e+00 -7.716881590000000735e+00 -1.206944230423112430e+01 -1.232047869820406127e+01 -3.187225942214595875e+00
-8.583000000000000185e+00 1.223461979999999727e+00 -7.704881590000000280e+00 -1.205744230423112384e+01 -1.230847869820406082e+01 -3.175225942214595420e+00
-8.570000000000000284e+00 1.161329920000000016e+00 -7.691881590000000379e+00 -1.204444230423112572e+01 -1.229547869820406092e+01 -3.162225942214595520e+00
-8.557999999999999829e+00 1.037073039999999891e+00 -7.679881589999999925e+00 -1.203244230423112526e+01 -1.228347869820406046e+01 -3.150225942214595065e+00
-8.544999999999999929e+00 8.614572400000001240e-01 -7.666881590000000024e+00 -1.201944230423112359e+01 -1.227047869820406056e+01 -3.137225942214595165e+00
-8.532999999999999474e+00 6.637175400000001613e-01 -7.654881589999999569e+00 -1.200744230423112313e+01 -1.225847869820406011e+01 -3.125225942214594710e+00
-8.519999999999999574e+00 4.855991400000000402e-01 -7.641881589999999669e+00 -1.199444230423112501e+01 -1.224547869820406021e+01 -3.112225942214594809e+00
-8.506999999999999673e+00 3.647925000000000195e-01 -7.628881589999999768e+00 -1.198144230423112333e+01 -1.223247869820406031e+01 -3.099225942214594909e+00
-8.494999999999999218e+00 3.248184600000000311e-01 -7.616881589999999314e+00 -1.196944230423112288e+01 -1.222047869820405985e+01 -3.087225942214594454e+00
-8.481999999999999318e+00 3.682438000000000100e-01 -7.603881589999999413e+00 -1.195644230423112475e+01 -1.220747869820405995e+01 -3.074225942214594554e+00
-8.470000000000000639e+00 4.771065999999999918e-01 -7.591881590000000735e+00 -1.194444230423112430e+01 -1.219547869820406127e+01 -3.062225942214595875e+00
-8.457000000000000739e+00 6.182119999999999838e-01 -7.578881590000000834e+00 -1.193144230423112617e+01 -1.218247869820406137e+01 -3.049225942214595975e+00
-8.445000000000000284e+00 7.532010000000000094e-01 -7.566881590000000379e+00 -1.191944230423112572e+01 -1.217047869820406092e+01 -3.037225942214595520e+00
-8.432000000000000384e+00 8.507356000000001472e-01 -7.553881590000000479e+00 -1.190644230423112404e+01 -1.215747869820406102e+01 -3.024225942214595619e+00
-8.419000000000000483e+00 8.959433999999999454e-01 -7.540881590000000578e+00 -1.189344230423112592e+01 -1.214447869820406112e+01 -3.011225942214595719e+00
-8.407000000000000028e+00 8.916627999999999776e-01 -7.528881590000000124e+00 -1.188144230423112546e+01 -1.213247869820406066e+01 -2.999225942214595264e+00
-8.394000000000000128e+00 8.518333999999999628e-01 -7.515881590000000223e+00 -1.186844230423112379e+01 -1.211947869820406076e+01 -2.986225942214595364e+00
-8.381999999999999673e+00 7.935054000000001384e-01 -7.503881589999999768e+00 -1.185644230423112333e+01 -1.210747869820406031e+01 -2.974225942214594909e+00
-8.368999999999999773e+00 7.327257999999998717e-01 -7.490881589999999868e+00 -1.184344230423112521e+01 -1.209447869820406041e+01 -2.961225942214595008e+00
-8.356999999999999318e+00 6.871955999999999065e-01 -7.478881589999999413e+00 -1.183144230423112475e+01 -1.208247869820405995e+01 -2.949225942214594554e+00
-8.343999999999999417e+00 6.757670000000000066e-01 -7.465881589999999512e+00 -1.181844230423112307e+01 -1.206947869820406005e+01 -2.936225942214594653e+00
-8.330999999999999517e+00 7.133278000000000674e-01 -7.452881589999999612e+00 -1.180544230423112495e+01 -1.205647869820406015e+01 -2.923225942214594752e+00
-8.319000000000000838e+00 8.012102000000000945e-01 -7.440881590000000934e+00 -1.179344230423112450e+01 -1.204447869820406147e+01 -2.911225942214596074e+00
-8.305999999999999162e+00 9.182574000000000014e-01 -7.427881589999999257e+00 -1.178044230423112282e+01 -1.203147869820405980e+01 -2.898225942214594397e+00
