# E_raw(eV)  DOS(states/eV)  E_minus_Ef(eV)  E_minus_Evac_left(eV)  E_minus_Evac_right(eV)  E_minus_Vmid(eV)
9.150000000000000355e-01 4.383999999999999703e-02 1.444406590000000046e+00 -3.999339974779505980e+00 -3.246456951762167975e+00 5.873131800629105115e+00
9.280000000000000471e-01 1.045999999999999985e-01 1.457406590000000168e+00 -3.986339974779506079e+00 -3.233456951762168075e+00 5.886131800629105015e+00
9.399999999999999467e-01 2.202999999999999958e-01 1.469406589999999957e+00 -3.974339974779506068e+00 -3.221456951762168064e+00 5.898131800629105470e+00
9.529999999999999583e-01 4.096000000000000196e-01 1.482406590000000079e+00 -3.961339974779506168e+00 -3.208456951762168163e+00 5.911131800629105371e+00
9.659999999999999698e-01 6.731000000000000316e-01 1.495406589999999980e+00 -3.948339974779505823e+00 -3.195456951762167819e+00 5.924131800629105271e+00
9.779999999999999805e-01 9.792999999999999483e-01 1.507406589999999991e+00 -3.936339974779506257e+00 -3.183456951762168252e+00 5.936131800629104838e+00
9.909999999999999920e-01 1.266999999999999904e+00 1.520406589999999891e+00 -3.923339974779505912e+00 -3.170456951762167908e+00 5.949131800629104738e+00
1.002999999999999892e+00 1.471999999999999975e+00 1.532406589999999902e+00 -3.911339974779505901e+00 -3.158456951762167897e+00 5.961131800629105193e+00
1.016000000000000014e+00 1.560999999999999943e+00 1.545406590000000024e+00 -3.898339974779506001e+00 -3.145456951762167996e+00 5.974131800629105093e+00
1.028000000000000025e+00 1.558999999999999941e+00 1.557406590000000035e+00 -3.886339974779505990e+00 -3.133456951762167986e+00 5.986131800629104660e+00
1.040999999999999925e+00 1.530000000000000027e+00 1.570406589999999936e+00 -3.873339974779506090e+00 -3.120456951762168085e+00 5.999131800629104561e+00
1.054000000000000048e+00 1.530999999999999917e+00 1.583406590000000058e+00 -3.860339974779505745e+00 -3.107456951762167741e+00 6.012131800629105349e+00
1.066000000000000059e+00 1.570000000000000062e+00 1.595406590000000069e+00 -3.848339974779506178e+00 -3.095456951762168174e+00 6.024131800629104916e+00
1.078999999999999959e+00 1.606000000000000094e+00 1.608406589999999969e+00 -3.835339974779506278e+00 -3.082456951762168273e+00 6.037131800629104816e+00
1.090999999999999970e+00 1.588000000000000078e+00 1.620406589999999980e+00 -3.823339974779505823e+00 -3.070456951762167819e+00 6.049131800629105271e+00
1.104000000000000092e+00 1.508999999999999897e+00 1.633406590000000103e+00 -3.810339974779505923e+00 -3.057456951762167918e+00 6.062131800629105172e+00
1.116000000000000103e+00 1.411999999999999922e+00 1.645406590000000113e+00 -3.798339974779505912e+00 -3.045456951762167908e+00 6.074131800629105626e+00
1.129000000000000004e+00 1.360999999999999988e+00 1.658406590000000014e+00 -3.785339974779506012e+00 -3.032456951762168007e+00 6.087131800629105527e+00
1.141999999999999904e+00 1.387000000000000011e+00 1.671406589999999914e+00 -3.772339974779506111e+00 -3.019456951762168107e+00 6.100131800629105427e+00
1.153999999999999915e+00 1.457999999999999963e+00 1.683406589999999925e+00 -3.760339974779506100e+00 -3.007456951762168096e+00 6.112131800629104994e+00
1.167000000000000037e+00 1.497000000000000108e+00 1.696406590000000048e+00 -3.747339974779506200e+00 -2.994456951762168195e+00 6.125131800629104895e+00
1.179000000000000048e+00 1.429999999999999938e+00 1.708406590000000058e+00 -3.735339974779505745e+00 -2.982456951762167741e+00 6.137131800629105349e+00
1.191999999999999948e+00 1.237000000000000099e+00 1.721406589999999959e+00 -3.722339974779505845e+00 -2.969456951762167840e+00 6.150131800629105250e+00
1.205000000000000071e+00 9.556000000000000050e-01 1.734406590000000081e+00 -3.709339974779505944e+00 -2.956456951762167940e+00 6.163131800629105150e+00
1.217000000000000082e+00 6.582000000000000073e-01 1.746406590000000092e+00 -3.697339974779505933e+00 -2.944456951762167929e+00 6.175131800629104717e+00
1.229999999999999982e+00 4.122000000000000108e-01 1.759406589999999992e+00 -3.684339974779506033e+00 -2.931456951762168028e+00 6.188131800629104617e+00
1.241999999999999993e+00 2.580000000000000071e-01 1.771406590000000003e+00 -3.672339974779506022e+00 -2.919456951762168018e+00 6.200131800629105072e+00
1.254999999999999893e+00 2.111999999999999988e-01 1.784406589999999904e+00 -3.659339974779506122e+00 -2.906456951762168117e+00 6.213131800629104973e+00
1.266999999999999904e+00 2.743999999999999773e-01 1.796406589999999914e+00 -3.647339974779506111e+00 -2.894456951762168107e+00 6.225131800629105427e+00
1.280000000000000027e+00 4.434000000000000163e-01 1.809406590000000037e+00 -3.634339974779505766e+00 -2.881456951762167762e+00 6.238131800629105328e+00
1.292999999999999927e+00 6.992000000000000437e-01 1.822406589999999937e+00 -3.621339974779505866e+00 -2.868456951762167861e+00 6.251131800629105228e+00
1.304999999999999938e+00 9.951999999999999735e-01 1.834406589999999948e+00 -3.609339974779506299e+00 -2.856456951762168295e+00 6.263131800629104795e+00
1.318000000000000060e+00 1.258999999999999897e+00 1.847406590000000071e+00 -3.596339974779505955e+00 -2.843456951762167950e+00 6.276131800629105584e+00
1.330000000000000071e+00 1.417999999999999927e+00 1.859406590000000081e+00 -3.584339974779505944e+00 -2.831456951762167940e+00 6.288131800629105150e+00
1.342999999999999972e+00 1.447000000000000064e+00 1.872406589999999982e+00 -3.571339974779506043e+00 -2.818456951762168039e+00 6.301131800629105051e+00
1.356000000000000094e+00 1.405000000000000027e+00 1.885406590000000104e+00 -3.558339974779506143e+00 -2.805456951762168138e+00 6.314131800629104951e+00
1.368000000000000105e+00 1.447999999999999954e+00 1.897406590000000115e+00 -3.546339974779505688e+00 -2.793456951762167684e+00 6.326131800629105406e+00
1.381000000000000005e+00 1.790999999999999925e+00 1.910406590000000016e+00 -3.533339974779505788e+00 -2.780456951762167783e+00 6.339131800629105307e+00
1.393000000000000016e+00 2.638999999999999790e+00 1.922406590000000026e+00 -3.521339974779506221e+00 -2.768456951762168217e+00 6.351131800629104873e+00
1.405999999999999917e+00 4.084999999999999964e+00 1.935406589999999927e+00 -3.508339974779506321e+00 -2.755456951762168316e+00 6.364131800629104774e+00
1.417999999999999927e+00 6.012999999999999901e+00 1.947406589999999937e+00 -3.496339974779505866e+00 -2.743456951762167861e+00 6.376131800629105228e+00
1.431000000000000050e+00 8.076000000000000512e+00 1.960406590000000060e+00 -3.483339974779505965e+00 -2.730456951762167961e+00 6.389131800629105129e+00
1.443999999999999950e+00 9.800000000000000711e+00 1.973406589999999960e+00 -3.470339974779506065e+00 -2.717456951762168060e+00 6.402131800629105030e+00
1.455999999999999961e+00 1.081000000000000050e+01 1.985406589999999971e+00 -3.458339974779506054e+00 -2.705456951762168050e+00 6.414131800629105484e+00
1.469000000000000083e+00 1.101999999999999957e+01 1.998406590000000094e+00 -3.445339974779505710e+00 -2.692456951762167705e+00 6.427131800629105385e+00
1.481000000000000094e+00 1.067999999999999972e+01 2.010406590000000104e+00 -3.433339974779506143e+00 -2.680456951762168138e+00 6.439131800629104951e+00
1.493999999999999995e+00 1.017999999999999972e+01 2.023406590000000005e+00 -3.420339974779506242e+00 -2.667456951762168238e+00 6.452131800629104852e+00
1.506999999999999895e+00 9.846999999999999531e+00 2.036406589999999905e+00 -3.407339974779506342e+00 -2.654456951762168337e+00 6.465131800629104752e+00
1.518999999999999906e+00 9.775000000000000355e+00 2.048406589999999916e+00 -3.395339974779505887e+00 -2.642456951762167883e+00 6.477131800629105207e+00
1.532000000000000028e+00 9.882999999999999119e+00 2.061406589999999817e+00 -3.382339974779505987e+00 -2.629456951762167982e+00 6.490131800629105108e+00
1.544000000000000039e+00 9.999000000000000554e+00 2.073406590000000271e+00 -3.370339974779505976e+00 -2.617456951762167972e+00 6.502131800629104674e+00
1.556999999999999940e+00 9.945000000000000284e+00 2.086406590000000172e+00 -3.357339974779506075e+00 -2.604456951762168071e+00 6.515131800629104575e+00
1.568999999999999950e+00 9.579000000000000625e+00 2.098406589999999738e+00 -3.345339974779506065e+00 -2.592456951762168060e+00 6.527131800629105030e+00
1.582000000000000073e+00 8.823000000000000398e+00 2.111406590000000083e+00 -3.332339974779506164e+00 -2.579456951762168160e+00 6.540131800629104930e+00
1.594999999999999973e+00 7.697000000000000064e+00 2.124406589999999984e+00 -3.319339974779506264e+00 -2.566456951762168259e+00 6.553131800629104831e+00
1.606999999999999984e+00 6.328999999999999737e+00 2.136406589999999994e+00 -3.307339974779505809e+00 -2.554456951762167805e+00 6.565131800629105285e+00
1.620000000000000107e+00 4.940000000000000391e+00 2.149406589999999895e+00 -3.294339974779505908e+00 -2.541456951762167904e+00 6.578131800629105186e+00
1.631999999999999895e+00 3.798000000000000043e+00 2.161406589999999905e+00 -3.282339974779506342e+00 -2.529456951762168337e+00 6.590131800629104752e+00
1.645000000000000018e+00 3.145999999999999908e+00 2.174406590000000250e+00 -3.269339974779505997e+00 -2.516456951762167993e+00 6.603131800629105541e+00
1.657999999999999918e+00 3.138999999999999790e+00 2.187406590000000151e+00 -3.256339974779506097e+00 -2.503456951762168092e+00 6.616131800629105442e+00
1.669999999999999929e+00 3.779999999999999805e+00 2.199406589999999717e+00 -3.244339974779506086e+00 -2.491456951762168082e+00 6.628131800629105008e+00
1.683000000000000052e+00 4.910999999999999588e+00 2.212406590000000062e+00 -3.231339974779506186e+00 -2.478456951762168181e+00 6.641131800629104909e+00
1.695000000000000062e+00 6.256999999999999673e+00 2.224406590000000072e+00 -3.219339974779505731e+00 -2.466456951762167726e+00 6.653131800629105363e+00
1.707999999999999963e+00 7.535000000000000142e+00 2.237406589999999973e+00 -3.206339974779505830e+00 -2.453456951762167826e+00 6.666131800629105264e+00
1.719999999999999973e+00 8.551999999999999602e+00 2.249406589999999984e+00 -3.194339974779506264e+00 -2.441456951762168259e+00 6.678131800629104831e+00
1.733000000000000096e+00 9.231999999999999318e+00 2.262406590000000328e+00 -3.181339974779505919e+00 -2.428456951762167915e+00 6.691131800629104731e+00
1.745999999999999996e+00 9.560999999999999943e+00 2.275406590000000229e+00 -3.168339974779506019e+00 -2.415456951762168014e+00 6.704131800629104632e+00
1.758000000000000007e+00 9.526999999999999247e+00 2.287406589999999795e+00 -3.156339974779506008e+00 -2.403456951762168003e+00 6.716131800629105086e+00
1.770999999999999908e+00 9.140000000000000568e+00 2.300406589999999696e+00 -3.143339974779506107e+00 -2.390456951762168103e+00 6.729131800629104987e+00
1.782999999999999918e+00 8.473000000000000753e+00 2.312406590000000151e+00 -3.131339974779506097e+00 -2.378456951762168092e+00 6.741131800629105442e+00
1.796000000000000041e+00 7.676000000000000156e+00 2.325406590000000051e+00 -3.118339974779505752e+00 -2.365456951762167748e+00 6.754131800629105342e+00
1.808000000000000052e+00 6.892999999999999794e+00 2.337406590000000062e+00 -3.106339974779506186e+00 -2.353456951762168181e+00 6.766131800629104909e+00
1.820999999999999952e+00 6.174999999999999822e+00 2.350406589999999962e+00 -3.093339974779506285e+00 -2.340456951762168281e+00 6.779131800629104809e+00
1.834000000000000075e+00 5.487000000000000099e+00 2.363406590000000307e+00 -3.080339974779505940e+00 -2.327456951762167936e+00 6.792131800629105598e+00
1.846000000000000085e+00 4.809999999999999609e+00 2.375406589999999873e+00 -3.068339974779505930e+00 -2.315456951762167925e+00 6.804131800629105165e+00
1.858999999999999986e+00 4.235999999999999766e+00 2.388406589999999774e+00 -3.055339974779506029e+00 -2.302456951762168025e+00 6.817131800629105065e+00
1.870999999999999996e+00 3.971000000000000085e+00 2.400406590000000229e+00 -3.043339974779506019e+00 -2.290456951762168014e+00 6.829131800629104632e+00
1.883999999999999897e+00 4.224999999999999645e+00 2.413406590000000129e+00 -3.030339974779506118e+00 -2.277456951762168114e+00 6.842131800629104532e+00
1.897000000000000020e+00 5.073999999999999844e+00 2.426406590000000030e+00 -3.017339974779505773e+00 -2.264456951762167769e+00 6.855131800629105321e+00
1.909000000000000030e+00 6.386999999999999567e+00 2.438406590000000040e+00 -3.005339974779506207e+00 -2.252456951762168202e+00 6.867131800629104887e+00
1.921999999999999931e+00 7.873000000000000220e+00 2.451406589999999941e+00 -2.992339974779506306e+00 -2.239456951762168302e+00 6.880131800629104788e+00
1.933999999999999941e+00 9.201000000000000512e+00 2.463406589999999952e+00 -2.980339974779505852e+00 -2.227456951762167847e+00 6.892131800629105243e+00
1.947000000000000064e+00 1.014000000000000057e+01 2.476406589999999852e+00 -2.967339974779505951e+00 -2.214456951762167947e+00 6.905131800629105143e+00
1.959000000000000075e+00 1.066000000000000014e+01 2.488406590000000307e+00 -2.955339974779505940e+00 -2.202456951762167936e+00 6.917131800629105598e+00
1.971999999999999975e+00 1.089000000000000057e+01 2.501406590000000207e+00 -2.942339974779506040e+00 -2.189456951762168035e+00 6.930131800629105499e+00
1.985000000000000098e+00 1.116000000000000014e+01 2.514406590000000108e+00 -2.929339974779505695e+00 -2.176456951762167691e+00 6.943131800629105399e+00
1.997000000000000108e+00 1.177999999999999936e+01 2.526406590000000119e+00 -2.917339974779506129e+00 -2.164456951762168124e+00 6.955131800629104966e+00
2.009999999999999787e+00 1.297000000000000064e+01 2.539406589999999575e+00 -2.904339974779506228e+00 -2.151456951762168224e+00 6.968131800629104866e+00
2.021999999999999797e+00 1.460999999999999943e+01 2.551406590000000030e+00 -2.892339974779506218e+00 -2.139456951762168213e+00 6.980131800629104433e+00
2.035000000000000142e+00 1.628999999999999915e+01 2.564406589999999930e+00 -2.879339974779505873e+00 -2.126456951762167868e+00 6.993131800629105221e+00
2.048000000000000043e+00 1.739999999999999858e+01 2.577406589999999831e+00 -2.866339974779505972e+00 -2.113456951762167968e+00 7.006131800629105122e+00
2.060000000000000053e+00 1.744999999999999929e+01 2.589406590000000286e+00 -2.854339974779505962e+00 -2.101456951762167957e+00 7.018131800629104688e+00
2.072999999999999954e+00 1.635000000000000142e+01 2.602406590000000186e+00 -2.841339974779506061e+00 -2.088456951762168057e+00 7.031131800629104589e+00
2.084999999999999964e+00 1.447000000000000064e+01 2.614406589999999753e+00 -2.829339974779506051e+00 -2.076456951762168046e+00 7.043131800629105044e+00
2.097999999999999865e+00 1.251999999999999957e+01 2.627406589999999653e+00 -2.816339974779506150e+00 -2.063456951762168146e+00 7.056131800629104944e+00
2.109999999999999876e+00 1.124000000000000021e+01 2.639406590000000108e+00 -2.804339974779506139e+00 -2.051456951762168135e+00 7.068131800629105399e+00
2.123000000000000220e+00 1.110999999999999943e+01 2.652406590000000008e+00 -2.791339974779505795e+00 -2.038456951762167790e+00 7.081131800629105300e+00
2.136000000000000121e+00 1.217999999999999972e+01 2.665406589999999909e+00 -2.778339974779505894e+00 -2.025456951762167890e+00 7.094131800629105200e+00
2.148000000000000131e+00 1.408000000000000007e+01 2.677406590000000364e+00 -2.766339974779505884e+00 -2.013456951762167879e+00 7.106131800629105655e+00
2.161000000000000032e+00 1.623999999999999844e+01 2.690406590000000264e+00 -2.753339974779505983e+00 -2.000456951762167979e+00 7.119131800629105555e+00
2.173000000000000043e+00 1.812000000000000099e+01 2.702406589999999831e+00 -2.741339974779505972e+00 -1.988456951762167968e+00 7.131131800629105122e+00
2.185999999999999943e+00 1.935999999999999943e+01 2.715406589999999731e+00 -2.728339974779506072e+00 -1.975456951762168067e+00 7.144131800629105022e+00
2.198999999999999844e+00 1.985000000000000142e+01 2.728406589999999632e+00 -2.715339974779506171e+00 -1.962456951762168167e+00 7.157131800629104923e+00
2.210999999999999854e+00 1.964000000000000057e+01 2.740406590000000087e+00 -2.703339974779506161e+00 -1.950456951762168156e+00 7.169131800629104490e+00
2.224000000000000199e+00 1.878999999999999915e+01 2.753406589999999987e+00 -2.690339974779505816e+00 -1.937456951762167812e+00 7.182131800629105278e+00
2.236000000000000210e+00 1.737999999999999901e+01 2.765406590000000442e+00 -2.678339974779505805e+00 -1.925456951762167801e+00 7.194131800629104845e+00
2.249000000000000110e+00 1.557000000000000028e+01 2.778406590000000342e+00 -2.665339974779505905e+00 -1.912456951762167900e+00 7.207131800629104745e+00
2.261000000000000121e+00 1.357000000000000028e+01 2.790406589999999909e+00 -2.653339974779505894e+00 -1.900456951762167890e+00 7.219131800629105200e+00
2.274000000000000021e+00 1.158999999999999986e+01 2.803406589999999809e+00 -2.640339974779505994e+00 -1.887456951762167989e+00 7.232131800629105101e+00
2.286999999999999922e+00 9.798999999999999488e+00 2.816406589999999710e+00 -2.627339974779506093e+00 -1.874456951762168089e+00 7.245131800629105001e+00
